Time (s),Source voltage (V),Load voltage (V),Curr sense voltage (V),Current (mA)
58.14056730270386,2.5905,2.61625,0.026000000000000002,260.0
58.36932611465454,2.589625,2.615625,0.026000000000000002,260.0
58.59868025779724,2.5885000000000002,2.614375,0.026000000000000002,260.0
58.83009123802185,2.590875,2.616875,0.026000000000000002,260.0
59.05823493003845,2.593625,2.620375,0.026125,261.25
59.28648495674133,2.594125,2.62025,0.026000000000000002,260.0
59.51565146446228,2.5957500000000002,2.62175,0.026125,261.25
59.74458312988281,2.59,2.615625,0.026000000000000002,260.0
59.97327446937561,2.593,2.619875,0.026125,261.25
60.201350927352905,2.6,2.6270000000000002,0.026125,261.25
60.429885387420654,2.6397500000000003,2.669,0.026625,266.25
60.65801548957825,2.733375,2.7625,0.0275,274.99999999999994
60.88689303398132,2.735375,2.762875,0.0275,274.99999999999994
61.11542296409607,2.73425,2.76175,0.0275,274.99999999999994
61.344019651412964,2.734625,2.762375,0.027625,276.25
61.57207703590393,2.78875,2.81825,0.028125,281.25
61.800554037094116,2.795875,2.824,0.028125,281.25
62.03189468383789,2.792875,2.82075,0.028125,281.25
62.25993061065674,2.7935,2.8215,0.02825,282.5
62.48803949356079,2.905625,2.94475,0.029625000000000002,296.25
62.71673846244812,3.0235,3.0540000000000003,0.0305,305.0
62.945794343948364,3.021125,3.05125,0.0305,305.0
63.17392086982727,3.0195,3.0500000000000003,0.030625,306.24999999999994
63.402060747146606,3.0195,3.050125,0.0305,305.0
63.631208181381226,3.019375,3.04975,0.0305,305.0
63.86033296585083,3.01925,3.04975,0.030625,306.24999999999994
64.08859443664551,3.023875,3.054875,0.030625,306.24999999999994
64.31724429130554,3.036875,3.0685000000000002,0.03075,307.5
64.54666304588318,3.089875,3.12325,0.031375,313.75
64.77556896209717,3.173375,3.208,0.03225,322.5
65.00507140159607,3.192,3.225,0.032375,323.75
65.2332181930542,3.209375,3.2465,0.032625,326.25
65.46193814277649,3.22575,3.257875,0.032625,326.25
65.69066977500916,3.223125,3.25575,0.032625,326.25
65.91878485679626,3.234,3.267,0.03275,327.5
66.14787244796753,3.234125,3.266625,0.03275,327.5
66.37658333778381,3.232875,3.26525,0.03275,327.5
66.60528039932251,3.22775,3.2605,0.03275,327.5
66.83423638343811,3.2178750000000003,3.250375,0.032625,326.25
67.06334114074707,3.216625,3.249,0.032625,326.25
67.29135227203369,3.212375,3.244625,0.032625,326.25
67.51946997642517,3.209,3.241625,0.032625,326.25
67.7497034072876,3.208875,3.241625,0.032625,326.25
67.97937893867493,3.205375,3.2378750000000003,0.0325,325.0
68.2080442905426,3.203375,3.235875,0.032625,326.25
68.43661499023438,3.201,3.233625,0.032625,326.25
68.6656105518341,3.2,3.232625,0.032625,326.25
68.89382767677307,3.1995,3.23175,0.0325,325.0
69.12191104888916,3.199875,3.232375,0.032625,326.25
69.35140752792358,3.200125,3.2327500000000002,0.032625,326.25
69.58055019378662,3.199375,3.23175,0.0325,325.0
69.80979537963867,3.1978750000000002,3.230375,0.0325,325.0
70.0379421710968,3.197,3.2295000000000003,0.032625,326.25
70.26670503616333,3.19575,3.228375,0.032625,326.25
70.49559330940247,3.1945,3.227,0.032625,326.25
70.72402763366699,3.19325,3.22575,0.032625,326.25
70.95500683784485,3.192,3.2245,0.032625,326.25
